pop9-1,Garchomp,Pokémon,['Stage 2'],64,130,['Colorless'],Gabite,,"[{'name': 'Dragon Rage', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '80', 'text': 'Flip 2 coins. If either of them is tails, this attack does nothing.'}, {'name': 'Jet Sword', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '100', 'text': ""Discard 2 Energy attached to Garchomp and this attack does 10 damage to each of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]","[{'type': 'Colorless', 'value': '+30'}]",,,,"{'id': 'pop9', 'name': 'POP Series 9', 'series': 'POP', 'printedTotal': 17, 'total': 17, 'legalities': {'unlimited': 'Legal'}, 'releaseDate': '2009/03/01', 'updatedAt': '2020/05/01 16:06:00', 'images': {'symbol': 'https://images.pokemontcg.io/pop9/symbol.png', 'logo': 'https://images.pokemontcg.io/pop9/logo.png'}}",1,Kagemaru Himeno,Rare,It flies at speeds equal to a jet fighter plane. It never allows its prey to escape.,[445],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/pop9/1.png', 'large': 'https://images.pokemontcg.io/pop9/1_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/pop9-1', 'updatedAt': '2024/02/14', 'prices': {'normal': {'low': 4.29, 'mid': 4.99, 'high': 7.0, 'market': 9.03, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/pop9-1', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 6.71, 'lowPrice': 2.99, 'trendPrice': 8.87, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 3.11, 'lowPriceExPlus': 8.88, 'avg1': 6.99, 'avg7': 10.2, 'avg30': 8.21, 'reverseHoloAvg1': 3.11, 'reverseHoloAvg7': 2.0, 'reverseHoloAvg30': 2.0}}",,,,
mcd19-4,Alolan Sandshrew,Pokémon,['Basic'],,60,['Water'],,,"[{'cost': [], 'name': 'Fury Swipes', 'text': 'Flip 3 coins. This attack does 10 damage for each heads.', 'damage': '10', 'convertedEnergyCost': 0}]","[{'type': 'Metal', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'mcd19', 'name': ""McDonald's Collection 2019"", 'series': 'Other', 'printedTotal': 12, 'total': 12, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2019/10/15', 'updatedAt': '2022/10/10 15:12:00', 'images': {'symbol': 'https://images.pokemontcg.io/mcd19/symbol.png', 'logo': 'https://images.pokemontcg.io/mcd19/logo.png'}}",4,Shin Nagasawa,,"An ancient tradition of Alolan festivals, still carried on to this day, is a competition to slide Sandshrew across ice as far as one can.",[27],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/mcd19/4.png', 'large': 'https://images.pokemontcg.io/mcd19/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/mcd19-4', 'updatedAt': '2024/02/14', 'prices': {'holofoil': {'low': 2.12, 'mid': 3.98, 'high': 8.5, 'market': 4.96, 'directLow': 2.12}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/mcd19-4', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 1.16, 'lowPrice': 0.35, 'trendPrice': 1.13, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 2.21, 'lowPriceExPlus': 0.43, 'avg1': 0.5, 'avg7': 0.95, 'avg30': 1.35, 'reverseHoloAvg1': 1.39, 'reverseHoloAvg7': 2.36, 'reverseHoloAvg30': 1.67}}",['Sandslash'],,,
sm115-3,Butterfree,Pokémon,['Stage 2'],,130,['Grass'],Metapod,,"[{'name': 'Gust', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '80', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'sm115', 'name': 'Hidden Fates', 'series': 'Sun & Moon', 'printedTotal': 68, 'total': 69, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'HIF', 'releaseDate': '2019/08/23', 'updatedAt': '2021/09/01 05:37:00', 'images': {'symbol': 'https://images.pokemontcg.io/sm115/symbol.png', 'logo': 'https://images.pokemontcg.io/sm115/logo.png'}}",3,Masakazu Fukuda,Rare,"Its wings are covered in toxic scales. If it finds bird Pokémon going after Caterpie, Butterfree sprinkles its scales on them to drive them off.",[12],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/sm115/3.png', 'large': 'https://images.pokemontcg.io/sm115/3_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sm115-3', 'updatedAt': '2024/02/14', 'prices': {'normal': {'low': 0.08, 'mid': 0.23, 'high': 1.25, 'market': 0.17, 'directLow': 0.14}, 'reverseHolofoil': {'low': 0.28, 'mid': 0.45, 'high': 2.25, 'market': 0.45, 'directLow': 0.44}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sm115-3', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 0.2, 'lowPrice': 0.02, 'trendPrice': 0.14, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.35, 'reverseHoloLow': 0.19, 'reverseHoloTrend': 0.38, 'lowPriceExPlus': 0.02, 'avg1': 0.1, 'avg7': 0.22, 'avg30': 0.14, 'reverseHoloAvg1': 0.42, 'reverseHoloAvg7': 0.42, 'reverseHoloAvg30': 0.76}}",,,,
base3-4,Dragonite,Pokémon,['Stage 2'],45,100,['Colorless'],Dragonair,"[{'name': 'Step In', 'text': 'Once during your turn (before your attack), if Dragonite is on your Bench, you may switch it with your Active Pokémon.', 'type': 'Pokémon Power'}]","[{'name': 'Slam', 'cost': ['Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '40×', 'text': 'Flip 2 coins. This attack does 40 damage times the number of heads.'}]",,"[{'type': 'Fighting', 'value': '-30'}]",['Colorless'],1.0,"{'id': 'base3', 'name': 'Fossil', 'series': 'Base', 'printedTotal': 62, 'total': 62, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'FO', 'releaseDate': '1999/10/10', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base3/symbol.png', 'logo': 'https://images.pokemontcg.io/base3/logo.png'}}",4,Kagemaru Himeno,Rare Holo,An extremely rarely seen marine Pokémon. Its intelligence is said to match that of humans.,[149],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base3/4.png', 'large': 'https://images.pokemontcg.io/base3/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base3-4', 'updatedAt': '2024/02/14', 'prices': {'1stEditionHolofoil': {'low': 162.64, 'mid': 170.5, 'high': 495.95, 'market': 256.66, 'directLow': None}, 'unlimitedHolofoil': {'low': 40.0, 'mid': 64.39, 'high': 105.87, 'market': 64.39, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base3-4', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 59.08, 'lowPrice': 9.9, 'trendPrice': 56.43, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 40.43, 'lowPriceExPlus': 28.5, 'avg1': 7.95, 'avg7': 59.78, 'avg30': 59.14, 'reverseHoloAvg1': 81.66, 'reverseHoloAvg7': 48.96, 'reverseHoloAvg30': 48.56}}",,,,
det1-4,Charmander,Pokémon,['Basic'],,60,['Fire'],,,"[{'name': 'Reckless Charge', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '20', 'text': 'This Pokémon does 10 damage to itself.'}]","[{'type': 'Water', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'det1', 'name': 'Detective Pikachu', 'series': 'Sun & Moon', 'printedTotal': 18, 'total': 18, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'DET', 'releaseDate': '2019/04/05', 'updatedAt': '2021/09/01 05:37:00', 'images': {'symbol': 'https://images.pokemontcg.io/det1/symbol.png', 'logo': 'https://images.pokemontcg.io/det1/logo.png'}}",4,MPC Film,Common,"The flame on its tail indicates Charmander's life force. If it is healthy, the flame burns brightly.",[4],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/det1/4.png', 'large': 'https://images.pokemontcg.io/det1/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/det1-4', 'updatedAt': '2024/02/14', 'prices': {'holofoil': {'low': 0.06, 'mid': 0.28, 'high': 4.99, 'market': 0.23, 'directLow': 0.18}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/det1-4', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 0.29, 'lowPrice': 0.02, 'trendPrice': 0.71, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.44, 'reverseHoloLow': 0.05, 'reverseHoloTrend': 0.58, 'lowPriceExPlus': 0.02, 'avg1': 0.02, 'avg7': 0.26, 'avg30': 0.7, 'reverseHoloAvg1': 0.02, 'reverseHoloAvg7': 0.39, 'reverseHoloAvg30': 0.48}}",['Charmeleon'],,,
pop4-2,Deoxys δ,Pokémon,['Basic'],,70,['Colorless'],,"[{'name': 'Form Change', 'text': ""Once during your turn (before your attack), you may search your deck for another Deoxys and switch it with Deoxys. (Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokémon.) If you do, put Deoxys on top of your deck. Shuffle your deck afterward. You can't use more than 1 Form Change Poké-Power each turn."", 'type': 'Poké-Power'}]","[{'name': 'Crystal Laser', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ""During your next turn, Deoxys's attacks do 40 more damage to the Defending Pokémon (before applying Weakness and Resistance).""}]","[{'type': 'Psychic', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'pop4', 'name': 'POP Series 4', 'series': 'POP', 'printedTotal': 17, 'total': 17, 'legalities': {'unlimited': 'Legal'}, 'releaseDate': '2006/08/01', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/pop4/symbol.png', 'logo': 'https://images.pokemontcg.io/pop4/logo.png'}}",2,Kouki Saitou,Rare,,[386],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/pop4/2.png', 'large': 'https://images.pokemontcg.io/pop4/2_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/pop4-2', 'updatedAt': '2024/02/14', 'prices': {'normal': {'low': 5.03, 'mid': 13.96, 'high': 39.04, 'market': 14.99, 'directLow': None}, 'holofoil': {'low': 6.79, 'mid': 12.59, 'high': 29.99, 'market': 29.99, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/pop4-2', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 17.15, 'lowPrice': 2.4, 'trendPrice': 10.14, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 9.0, 'reverseHoloTrend': 27.77, 'lowPriceExPlus': 10.5, 'avg1': 12.95, 'avg7': 11.2, 'avg30': 11.19, 'reverseHoloAvg1': 40.0, 'reverseHoloAvg7': 10.43, 'reverseHoloAvg30': 7.75}}",,,,
ex12-4,Delcatty,Pokémon,['Stage 1'],,80,['Colorless'],Skitty,"[{'name': 'Reactive Shift', 'text': ""Once during your turn (before your attack), you may move a React Energy card attached to 1 of your Pokémon to another of your Pokémon. This power can't be used if Delcatty is affected by a Special Condition."", 'type': 'Poké-Power'}]","[{'name': 'Energy Link', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '20', 'text': 'Search your discard pile for an Energy card and attach it to Delcatty.'}, {'name': 'Tail Whap', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '40', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'ex12', 'name': 'Legend Maker', 'series': 'EX', 'printedTotal': 92, 'total': 93, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'LM', 'releaseDate': '2006/02/01', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/ex12/symbol.png', 'logo': 'https://images.pokemontcg.io/ex12/logo.png'}}",4,Naoyo Kimura,Rare Holo,,[301],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/ex12/4.png', 'large': 'https://images.pokemontcg.io/ex12/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/ex12-4', 'updatedAt': '2024/02/14', 'prices': {'holofoil': {'low': 3.5, 'mid': 4.95, 'high': 11.74, 'market': 4.06, 'directLow': None}, 'reverseHolofoil': {'low': 5.0, 'mid': 9.36, 'high': 13.45, 'market': 10.32, 'directLow': 7.1}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/ex12-4', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 2.78, 'lowPrice': 0.5, 'trendPrice': 4.65, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 4.97, 'reverseHoloLow': 1.3, 'reverseHoloTrend': 12.79, 'lowPriceExPlus': 2.5, 'avg1': 1.95, 'avg7': 2.64, 'avg30': 4.09, 'reverseHoloAvg1': 9.9, 'reverseHoloAvg7': 11.7, 'reverseHoloAvg30': 8.4}}",,,,
ex3-4,Flygon,Pokémon,['Stage 2'],,120,['Colorless'],Vibrava,,"[{'name': 'Energy Shower', 'cost': ['Grass', 'Lightning'], 'convertedEnergyCost': 2, 'damage': '', 'text': 'Attach any number of basic Energy cards from your hand to your Pokémon in any way you like.'}, {'name': 'Rainbow Burn', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '30+', 'text': 'Does 30 damage plus 10 more damage for each type of basic Energy card attached to Flygon.'}]","[{'type': 'Colorless', 'value': '×2'}]","[{'type': 'Fire', 'value': '-30'}, {'type': 'Lightning', 'value': '-30'}]","['Colorless', 'Colorless']",2.0,"{'id': 'ex3', 'name': 'Dragon', 'series': 'EX', 'printedTotal': 97, 'total': 100, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'DR', 'releaseDate': '2003/11/24', 'updatedAt': '2023/02/16 05:47:00', 'images': {'symbol': 'https://images.pokemontcg.io/ex3/symbol.png', 'logo': 'https://images.pokemontcg.io/ex3/logo.png'}}",4,Mitsuhiro Arita,Rare Holo,,[330],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/ex3/4.png', 'large': 'https://images.pokemontcg.io/ex3/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/ex3-4', 'updatedAt': '2024/02/14', 'prices': {'holofoil': {'low': 19.99, 'mid': 28.19, 'high': 34.22, 'market': 29.5, 'directLow': None}, 'reverseHolofoil': {'low': 12.24, 'mid': 15.33, 'high': 26.0, 'market': 14.99, 'directLow': 11.4}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/ex3-4', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 13.8, 'lowPrice': 1.49, 'trendPrice': 15.06, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 1.49, 'reverseHoloTrend': 6.25, 'lowPriceExPlus': 5.0, 'avg1': 12.0, 'avg7': 15.55, 'avg30': 14.35, 'reverseHoloAvg1': 6.99, 'reverseHoloAvg7': 5.42, 'reverseHoloAvg30': 6.76}}",,,,
xy2-4,Pineco,Pokémon,['Basic'],,60,['Grass'],,,"[{'name': 'Ram', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]",,"['Colorless', 'Colorless']",2.0,"{'id': 'xy2', 'name': 'Flashfire', 'series': 'XY', 'printedTotal': 106, 'total': 110, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'FLF', 'releaseDate': '2014/05/07', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/xy2/symbol.png', 'logo': 'https://images.pokemontcg.io/xy2/logo.png'}}",4,Suwama Chiaki,Common,It likes to make its shell thicker by adding layers of tree bark. The additional weight doesn't bother it.,[204],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/xy2/4.png', 'large': 'https://images.pokemontcg.io/xy2/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/xy2-4', 'updatedAt': '2024/02/14', 'prices': {'normal': {'low': 0.05, 'mid': 0.2, 'high': 1.25, 'market': 0.16, 'directLow': None}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.5, 'high': 1.95, 'market': 0.35, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/xy2-4', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 0.09, 'lowPrice': 0.02, 'trendPrice': 0.08, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.33, 'reverseHoloLow': 0.05, 'reverseHoloTrend': 0.33, 'lowPriceExPlus': 0.02, 'avg1': 0.02, 'avg7': 0.1, 'avg30': 0.1, 'reverseHoloAvg1': 0.5, 'reverseHoloAvg7': 0.34, 'reverseHoloAvg30': 0.33}}",['Forretress'],,,
ex11-4,Espeon δ,Pokémon,['Stage 1'],,70,"['Psychic', 'Metal']",Eevee,"[{'name': 'Delta Heal', 'text': ""Once during your turn (before your attack), you may remove 1 damage counter from each of your Pokémon that has δ on its card. You can't use more than 1 Delta Heal Poké-Power each turn. This power can't be used if Espeon is affected by a Special Condition."", 'type': 'Poké-Power'}]","[{'name': 'Psyshock', 'cost': ['Psychic', 'Metal'], 'convertedEnergyCost': 2, 'damage': '30', 'text': 'Flip a coin. If heads, the Defending Pokémon is now Paralyzed.'}]","[{'type': 'Psychic', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'ex11', 'name': 'Delta Species', 'series': 'EX', 'printedTotal': 113, 'total': 114, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'DS', 'releaseDate': '2005/10/31', 'updatedAt': '2020/05/01 16:06:00', 'images': {'symbol': 'https://images.pokemontcg.io/ex11/symbol.png', 'logo': 'https://images.pokemontcg.io/ex11/logo.png'}}",4,Ryo Ueda,Rare Holo,,[196],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/ex11/4.png', 'large': 'https://images.pokemontcg.io/ex11/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/ex11-4', 'updatedAt': '2024/02/14', 'prices': {'holofoil': {'low': 53.59, 'mid': 76.79, 'high': 99.99, 'market': 66.87, 'directLow': None}, 'reverseHolofoil': {'low': 27.44, 'mid': 63.22, 'high': 99.99, 'market': 73.74, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/ex11-4', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 115.12, 'lowPrice': 4.95, 'trendPrice': 69.07, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 41.75, 'reverseHoloLow': 7.0, 'reverseHoloTrend': 34.92, 'lowPriceExPlus': 17.99, 'avg1': 380.0, 'avg7': 82.78, 'avg30': 39.84, 'reverseHoloAvg1': 100.0, 'reverseHoloAvg7': 35.84, 'reverseHoloAvg30': 50.1}}",,['This Pokémon is both Psychic Metal type.'],,
gym2-3,Brock's Ninetales,Pokémon,['Stage 1'],30,70,['Fire'],Brock's Vulpix,"[{'name': 'Shapeshift', 'text': ""Once during your turn (before your attack), you may attach an Evolution card from your hand to Brock's Ninetales. (This doesn't count as evolving Brock's Ninetales.) Treat Brock's Ninetales as if it were that Pokémon instead. It can't evolve, devolve, or use the Pokémon Power of that Pokémon. During your turn, you may discard the Evolution card attached to Brock's Ninetales. This power can't be used if Brock's Ninetales is Asleep, Confused, or Paralyzed. If Brock's Ninetales becomes Asleep, Confused, or Paralyzed, discard all Evolution cards attached to it."", 'type': 'Pokémon Power'}]","[{'name': ""Will-o'-the-wisp"", 'cost': ['Fire', 'Fire'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}]","[{'type': 'Water', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'gym2', 'name': 'Gym Challenge', 'series': 'Gym', 'printedTotal': 132, 'total': 132, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'G2', 'releaseDate': '2000/10/16', 'updatedAt': '2022/10/10 15:12:00', 'images': {'symbol': 'https://images.pokemontcg.io/gym2/symbol.png', 'logo': 'https://images.pokemontcg.io/gym2/logo.png'}}",3,Ken Sugimori,Rare Holo,,[38],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/gym2/3.png', 'large': 'https://images.pokemontcg.io/gym2/3_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/gym2-3', 'updatedAt': '2024/02/14', 'prices': {'1stEditionHolofoil': {'low': 69.69, 'mid': 85.0, 'high': 109.99, 'market': 90.72, 'directLow': None}, 'unlimitedHolofoil': {'low': 29.99, 'mid': 40.19, 'high': 89.88, 'market': 41.58, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/gym2-3', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 31.99, 'lowPrice': 7.69, 'trendPrice': 36.15, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 20.16, 'lowPriceExPlus': 13.5, 'avg1': 18.92, 'avg7': 34.52, 'avg30': 31.54, 'reverseHoloAvg1': 7.99, 'reverseHoloAvg7': 23.74, 'reverseHoloAvg30': 22.52}}",,,,
pop1-2,Metagross,Pokémon,['Stage 2'],,100,['Metal'],Metang,,"[{'name': 'Metal Claw', 'cost': ['Metal', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}, {'name': 'Hyper Beam', 'cost': ['Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '50', 'text': 'Flip a coin. If heads, discard 1 Energy attached to the Defending Pokémon.'}]","[{'type': 'Fire', 'value': '×2'}]","[{'type': 'Grass', 'value': '-30'}]","['Colorless', 'Colorless', 'Colorless']",3.0,"{'id': 'pop1', 'name': 'POP Series 1', 'series': 'POP', 'printedTotal': 17, 'total': 17, 'legalities': {'unlimited': 'Legal'}, 'releaseDate': '2004/09/01', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/pop1/symbol.png', 'logo': 'https://images.pokemontcg.io/pop1/logo.png'}}",2,Ken Sugimori,Rare,,[376],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/pop1/2.png', 'large': 'https://images.pokemontcg.io/pop1/2_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/pop1-2', 'updatedAt': '2024/02/14', 'prices': {'normal': {'low': 1.64, 'mid': 2.73, 'high': 6.55, 'market': 2.73, 'directLow': None}, 'holofoil': {'low': 0.89, 'mid': 2.63, 'high': 6.45, 'market': 3.09, 'directLow': 0.97}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/pop1-2', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 1.79, 'lowPrice': 3.0, 'trendPrice': 11.72, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 5.59, 'lowPriceExPlus': 4.99, 'avg1': 1.79, 'avg7': 10.81, 'avg30': 9.01, 'reverseHoloAvg1': 1.0, 'reverseHoloAvg7': 8.85, 'reverseHoloAvg30': 3.53}}",,,,
pl4-2,Froslass,Pokémon,['Stage 1'],45,80,['Water'],Snorunt,"[{'name': 'Snow Gift', 'text': 'Once during your turn, when you play Froslass from your hand to evolve 1 of your Pokémon, you may search your deck for any 1 card and put it into your hand. Shuffle your deck afterward.', 'type': 'Poké-Power'}]","[{'name': 'Ground Frost', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '50', 'text': 'If there is any Stadium Card in play, this attack does nothing.'}]","[{'type': 'Metal', 'value': '+20'}]",,['Colorless'],1.0,"{'id': 'pl4', 'name': 'Arceus', 'series': 'Platinum', 'printedTotal': 99, 'total': 111, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'AR', 'releaseDate': '2009/11/04', 'updatedAt': '2021/07/15 11:30:00', 'images': {'symbol': 'https://images.pokemontcg.io/pl4/symbol.png', 'logo': 'https://images.pokemontcg.io/pl4/logo.png'}}",2,TOKIYA,Rare Holo,It freezes prey by blowing its -58 degrees F breath. It is said to then secretly display its prey.,[478],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/pl4/2.png', 'large': 'https://images.pokemontcg.io/pl4/2_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/pl4-2', 'updatedAt': '2024/02/14', 'prices': {'holofoil': {'low': 1.5, 'mid': 3.5, 'high': 29.97, 'market': 3.72, 'directLow': 1.49}, 'reverseHolofoil': {'low': 1.97, 'mid': 3.0, 'high': 6.0, 'market': 3.75, 'directLow': 1.68}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/pl4-2', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 1.5, 'lowPrice': 0.1, 'trendPrice': 1.74, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 2.49, 'reverseHoloLow': 0.4, 'reverseHoloTrend': 2.12, 'lowPriceExPlus': 0.99, 'avg1': 0.49, 'avg7': 1.74, 'avg30': 1.82, 'reverseHoloAvg1': 0.45, 'reverseHoloAvg7': 2.11, 'reverseHoloAvg30': 1.52}}",,,,
